network,station,Startdate,Enddate,latitude,longitude,elevation,sample_frequency,duration_info,URL1,URL2,URL3
TA,J37A,2010-10-06,2012-09-10,43.3103,-93.5527,385.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J37A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J37A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J37A_3.jpg
TA,J38A,2010-10-11,2012-09-14,43.319,-92.4755,371.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J38A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J38A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J38A_3.jpg
TA,J39A,2011-06-12,2013-06-03,43.3354,-91.7062,350.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J39A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J39A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J39A_3.jpg
TA,J40A,2011-06-17,2013-06-06,43.3965,-90.7406,353.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J40A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J40A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J40A_3.jpg
TA,J41A,2011-06-16,2013-06-06,43.3655,-90.0137,360.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J41A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J41A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J41A_3.jpg
TA,J42A,2011-10-15,2013-06-11,43.3179,-89.1234,313.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J42A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J42A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J42A_3.jpg
TA,J43A,2011-10-12,2013-06-11,43.3808,-88.4185,322.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J43A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J43A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J43A_3.jpg
TA,J45A,2012-09-13,2014-07-14,43.4354,-86.3889,209.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J45A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J45A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J45A_3.jpg
TA,J46A,2012-09-11,2014-06-13,43.3478,-85.6466,275.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J46A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J46A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J46A_3.jpg
TA,J47A,2012-09-14,2014-06-23,43.2382,-84.8214,236.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J47A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J47A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J47A_3.jpg
TA,J48A,2012-10-13,2014-06-28,43.2986,-83.7849,195.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J48A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J48A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J48A_3.jpg
TA,J49A,2012-10-16,2014-06-29,43.36,-83.1389,253.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J49A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J49A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J49A_3.jpg
TA,J52A,2012-12-01,2014-07-30,43.2407,-80.4764,273.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J52A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J52A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J52A_3.jpg
TA,J54A,2012-12-11,2599-12-31,43.2728,-78.6392,112.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J54A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J54A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J54A_3.jpg
TA,J55A,2012-12-12,2599-12-31,43.2657,-77.8167,97.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J55A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J55A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J55A_3.jpg
TA,J56A,2013-08-18,2599-12-31,43.276,-76.8579,93.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J56A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J56A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J56A_3.jpg
TA,J57A,2013-08-22,2599-12-31,43.4099,-75.9968,191.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J57A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J57A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J57A_3.jpg
TA,J58A,2013-08-27,2599-12-31,43.3603,-75.2852,436.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J58A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J58A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J58A_3.jpg
TA,J59A,2013-08-27,2599-12-31,43.4647,-74.5041,541.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J59A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J59A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J59A_3.jpg
TA,J60A,2013-09-17,2599-12-31,43.2438,-73.4212,265.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J60A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J60A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J60A_3.jpg
TA,J61A,2013-09-06,2599-12-31,43.3462,-72.5535,253.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J61A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J61A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J61A_3.jpg
TA,J62A,2013-09-07,2599-12-31,43.2262,-71.8127,266.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J62A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J62A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J62A_3.jpg
TA,J63A,2013-09-08,2599-12-31,43.2792,-71.0781,142.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_J63A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J63A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_J63A_3.jpg
TA,K01A,2005-12-20,2007-11-30,42.8088,-124.4692,175.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K01A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K01A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K01A_3.jpg
TA,K02A,2006-05-26,2007-11-28,42.7667,-123.4898,963.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K02A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K02A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K02A_3.jpg
TA,K02D,2010-08-05,2599-12-31,42.6955,-123.6654,989.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K02D_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K02D_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K02D_3.jpg
TA,K04A,2006-05-24,2007-10-27,42.6133,-121.7307,1305.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K04A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K04A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K04A_3.jpg
TA,K04D,2011-05-02,2599-12-31,42.6246,-121.7535,1315.0,100,perm,http://folk.uib.no/hif002/glimer-figs/TA_K04D_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K04D_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K04D_3.jpg
TA,K05A,2006-07-31,2009-01-08,42.7258,-120.8934,1887.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K05A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K05A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K05A_3.jpg
TA,K06A,2006-01-29,2007-11-03,42.7991,-120.251,1340.2,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K06A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K06A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K06A_3.jpg
TA,K07A,2006-05-30,2008-04-07,42.6912,-119.2469,1407.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K07A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K07A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K07A_3.jpg
TA,K08A,2006-06-29,2008-04-08,42.7308,-118.4864,1391.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K08A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K08A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K08A_3.jpg
TA,K09A,2006-08-05,2008-04-03,42.6996,-117.7251,1176.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K09A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K09A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K09A_3.jpg
TA,K10A,2006-12-16,2008-07-24,42.7779,-116.8705,1701.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K10A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K10A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K10A_3.jpg
TA,K11A,2007-02-06,2008-07-23,42.7713,-116.0323,914.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K11A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K11A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K11A_3.jpg
TA,K12A,2006-12-11,2008-07-25,42.636,-114.9029,1091.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K12A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K12A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K12A_3.jpg
TA,K13A,2006-12-12,2008-08-05,42.6493,-114.084,1222.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K13A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K13A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K13A_3.jpg
TA,K14A,2006-12-28,2009-05-07,42.5452,-113.176,1387.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K14A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K14A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K14A_3.jpg
TA,K15A,2007-07-24,2009-05-07,42.6852,-112.5305,1566.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K15A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K15A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K15A_3.jpg
TA,K16A,2007-07-22,2009-05-12,42.8321,-111.5884,1885.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K16A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K16A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K16A_3.jpg
TA,K17A,2007-11-03,2009-05-16,42.7507,-110.9201,1922.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K17A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K17A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K17A_3.jpg
TA,K18A,2007-11-06,2009-05-15,42.6372,-110.0417,2129.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K18A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K18A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K18A_3.jpg
TA,K19A,2007-11-08,2009-10-07,42.8247,-108.8466,1878.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K19A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K19A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K19A_3.jpg
TA,K20A,2007-11-09,2009-10-08,42.6579,-108.3418,1736.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K20A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K20A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K20A_3.jpg
TA,K21A,2008-07-16,2010-05-15,42.6332,-107.251,1960.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K21A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K21A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K21A_3.jpg
TA,K22A,2008-07-15,2599-12-31,42.6507,-106.524,1686.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K22A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K22A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K22A_3.jpg
TA,K23A,2008-11-17,2010-09-09,42.7546,-105.6251,1612.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K23A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K23A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K23A_3.jpg
TA,K24A,2008-10-24,2010-09-10,42.7225,-104.8152,1593.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K24A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K24A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K24A_3.jpg
TA,K25A,2008-11-15,2010-10-02,42.612,-103.8705,1437.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K25A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K25A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K25A_3.jpg
TA,K26A,2008-11-15,2010-10-03,42.7016,-103.1783,1122.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K26A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K26A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K26A_3.jpg
TA,K27A,2008-11-16,2010-10-04,42.7036,-102.2364,1131.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K27A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K27A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K27A_3.jpg
TA,K27K,2014-06-20,2599-12-31,64.0292,-142.0758,389.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K27K_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K27K_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K27K_3.jpg
TA,K28A,2009-06-03,2011-04-08,42.7136,-101.3665,986.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K28A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K28A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K28A_3.jpg
TA,K29A,2009-06-01,2011-04-08,42.7612,-100.3182,840.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K29A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K29A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K29A_3.jpg
TA,K30A,2009-09-19,2011-07-29,42.6742,-99.6131,712.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K30A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K30A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K30A_3.jpg
TA,K31A,2010-08-20,2012-04-26,42.6229,-98.7546,580.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K31A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K31A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K31A_3.jpg
TA,K32A,2010-07-19,2012-04-27,42.6597,-97.9723,512.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K32A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K32A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K32A_3.jpg
TA,K33A,2010-07-20,2012-05-12,42.6052,-97.0012,507.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K33A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K33A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K33A_3.jpg
TA,K34A,2010-07-28,2012-04-26,42.6865,-96.0957,436.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K34A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K34A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K34A_3.jpg
TA,K35A,2010-07-28,2012-05-16,42.7218,-95.2328,439.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K35A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K35A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K35A_3.jpg
TA,K36A,2010-10-12,2012-10-23,42.6381,-94.4507,364.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K36A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K36A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K36A_3.jpg
TA,K37A,2010-10-11,2012-10-23,42.7669,-93.6388,365.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K37A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K37A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K37A_3.jpg
TA,K38A,2010-10-09,2012-09-11,42.6472,-92.7709,306.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K38A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K38A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K38A_3.jpg
TA,K39A,2011-06-11,2013-06-03,42.705,-91.8878,332.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K39A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K39A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K39A_3.jpg
TA,K40A,2011-06-10,2013-06-01,42.6999,-91.1383,274.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K40A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K40A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K40A_3.jpg
TA,K41A,2011-06-19,2013-05-13,42.6071,-90.3046,298.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K41A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K41A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K41A_3.jpg
TA,K42A,2011-10-14,2013-06-14,42.7792,-89.3457,302.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K42A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K42A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K42A_3.jpg
TA,K43A,2011-10-17,2013-11-27,42.7044,-88.332,264.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K43A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K43A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K43A_3.jpg
TA,K46A,2012-09-09,2014-05-24,42.6864,-85.7834,213.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K46A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K46A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K46A_3.jpg
TA,K47A,2012-09-10,2014-06-15,42.6704,-84.9993,275.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K47A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K47A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K47A_3.jpg
TA,K48A,2012-09-15,2014-06-14,42.8032,-84.1197,273.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K48A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K48A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K48A_3.jpg
TA,K49A,2012-10-11,2014-07-07,42.7835,-83.4556,336.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K49A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K49A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K49A_3.jpg
TA,K50A,2012-10-12,2014-07-23,42.7749,-82.6231,191.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K50A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K50A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K50A_3.jpg
TA,K51A,2012-12-07,2014-07-29,42.7223,-81.5082,217.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K51A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K51A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K51A_3.jpg
TA,K52A,2012-12-06,2014-07-27,42.7805,-80.7139,232.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K52A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K52A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K52A_3.jpg
TA,K54A,2013-05-15,2599-12-31,42.6097,-78.6908,465.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K54A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K54A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K54A_3.jpg
TA,K55A,2012-12-13,2599-12-31,42.7278,-78.0696,482.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K55A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K55A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K55A_3.jpg
TA,K56A,2013-08-18,2599-12-31,42.6981,-77.3244,575.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K56A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K56A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K56A_3.jpg
TA,K57A,2013-08-21,2599-12-31,42.7313,-76.5163,408.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K57A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K57A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K57A_3.jpg
TA,K58A,2013-08-29,2599-12-31,42.7633,-75.6473,509.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K58A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K58A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K58A_3.jpg
TA,K59A,2013-09-15,2599-12-31,42.775,-74.8525,570.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K59A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K59A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K59A_3.jpg
TA,K60A,2013-09-13,2599-12-31,42.6168,-73.8886,79.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K60A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K60A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K60A_3.jpg
TA,K61A,2013-09-26,2599-12-31,42.6695,-73.2676,391.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K61A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K61A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K61A_3.jpg
TA,K62A,2013-09-09,2599-12-31,42.6651,-72.2345,289.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K62A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K62A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K62A_3.jpg
TA,K63A,2013-09-08,2599-12-31,42.6888,-71.5283,68.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_K63A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K63A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_K63A_3.jpg
TA,KMSC,2008-10-13,2599-12-31,35.142,-81.3333,240.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_KMSC_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_KMSC_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_KMSC_3.jpg
TA,KSCO,2008-12-03,2599-12-31,39.0112,-102.6273,1382.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_KSCO_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_KSCO_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_KSCO_3.jpg
TA,L02A,2005-12-17,2007-11-29,42.156,-123.6018,484.6,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L02A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02A_3.jpg
TA,L02D,2009-11-08,2012-10-09,42.1578,-123.6031,458.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L02D_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02D_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02D_3.jpg
TA,L02E,2012-10-10,2599-12-31,42.158,-123.6029,454.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L02E_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02E_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L02E_3.jpg
TA,L04A,2006-05-24,2007-10-26,42.175,-121.891,1336.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L04A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L04A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L04A_3.jpg
TA,L04D,2010-07-30,2599-12-31,42.218,-122.3046,1437.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L04D_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L04D_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L04D_3.jpg
TA,L05A,2006-06-16,2007-10-24,42.0472,-120.8336,1751.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L05A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L05A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L05A_3.jpg
TA,L07A,2006-06-09,2008-04-17,42.0187,-119.3398,1816.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L07A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L07A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L07A_3.jpg
TA,L08A,2006-06-19,2008-04-19,42.1901,-118.3445,1490.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L08A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L08A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L08A_3.jpg
TA,L09A,2006-04-25,2008-04-02,42.0192,-117.6667,1430.5,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L09A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L09A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L09A_3.jpg
TA,L10A,2007-01-10,2008-08-16,42.0773,-116.4711,1537.0,40,perm,http://folk.uib.no/hif002/glimer-figs/TA_L10A_1.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L10A_2.jpg,http://folk.uib.no/hif002/glimer-figs/TA_L10A_3.jpg
